0,0.0,0.0,-0.35625,-0.05,-0.2625,-0.11666666666666667,-0.1734375,-0.11666666666666667,-0.0765625,-0.06875,-0.0015625,-0.0020833333333333333,-0.3515625,-0.04791666666666667,-0.25,-0.12083333333333333,-0.1546875,-0.12083333333333333,-0.0640625,-0.06041666666666667,0.0078125,0.0,-0.346875,-0.0625,-0.2453125,-0.14375,-0.15625,-0.13333333333333333,-0.065625,-0.07708333333333334,0.009375,-0.010416666666666666
0,0.0,0.0,0.0875,0.008333333333333333,0.1828125,0.05416666666666667,0.2515625,0.13333333333333333,-0.1203125,0.11875,-0.01875,0.04791666666666667,0.0734375,0.05,0.1546875,0.10833333333333334,0.240625,0.19375,-0.134375,0.13541666666666666,-0.0390625,0.08958333333333333,0.05625,0.1,0.14375,0.18125,0.2171875,0.24166666666666667,-0.6390625,-0.1125,-0.6390625,-0.1125
0,0.0,0.0,-0.2546875,-0.11875,-0.184375,-0.1375,-0.125,-0.13541666666666666,-0.065625,-0.11666666666666667,0.003125,-0.03958333333333333,-0.24375,-0.13541666666666666,-0.159375,-0.16875,-0.0796875,-0.15625,-0.01875,-0.1125,0.04375,-0.004166666666666667,-0.2421875,-0.14791666666666667,-0.1609375,-0.20416666666666666,-0.09375,-0.2,0.00625,-0.14583333333333334,0.071875,-0.041666666666666664
0,0.0,0.0,0.065625,0.10416666666666667,-0.2421875,0.0020833333333333333,-0.16875,-0.05416666666666667,-0.08125,-0.05,0.0046875,0.004166666666666667,0.0578125,0.09375,-0.2421875,0.03125,-0.2234375,-0.020833333333333332,-0.1078125,-0.04583333333333333,-0.0265625,0.01875,0.025,0.06041666666666667,-0.7609375,-0.20625,-0.7609375,-0.20625,-0.7609375,-0.20625,-0.7609375,-0.20625
0,0.0,0.0,-0.33125,-0.041666666666666664,-0.240625,-0.14375,-0.1515625,-0.16041666666666668,-0.05625,-0.1125,0.0140625,-0.027083333333333334,-0.3296875,-0.05416666666666667,-0.2328125,-0.15833333333333333,-0.1453125,-0.17916666666666667,-0.046875,-0.1375,0.021875,-0.04583333333333333,-0.3234375,-0.0625,-0.228125,-0.17708333333333334,-0.1390625,-0.19583333333333333,-0.0453125,-0.15416666666666667,0.0296875,-0.05416666666666667
0,0.0,0.0,0.490625,0.29375,0.4703125,0.25416666666666665,0.571875,0.22916666666666666,0.6609375,0.23125,0.765625,0.29583333333333334,0.471875,0.26875,0.5140625,0.2375,0.58125,0.225,0.6796875,0.22083333333333333,0.7890625,0.29791666666666666,0.4703125,0.27708333333333335,0.5734375,0.2520833333333333,0.6015625,0.25,0.73125,0.24583333333333332,0.8171875,0.32916666666666666
0,0.0,0.0,-0.309375,-0.15416666666666667,-0.209375,-0.21875,-0.134375,-0.21041666666666667,-0.046875,-0.13125,0.009375,-0.05416666666666667,-0.2984375,-0.17291666666666666,-0.1875,-0.26875,-0.1109375,-0.26458333333333334,-0.028125,-0.18125,0.01875,-0.07708333333333334,-0.2984375,-0.18333333333333332,-0.1828125,-0.2791666666666667,-0.1,-0.2708333333333333,-0.0125,-0.19166666666666668,0.0359375,-0.08333333333333333
0,0.0,0.0,0.45625,0.25,0.5203125,0.2791666666666667,0.5890625,0.3125,0.6609375,0.36666666666666664,0.7203125,0.40625,0.4703125,0.23125,0.5515625,0.19791666666666666,0.621875,0.2125,0.696875,0.27708333333333335,0.7609375,0.3375,0.4796875,0.225,0.5671875,0.18541666666666667,0.6421875,0.19375,0.721875,0.26875,0.7859375,0.3458333333333333
0,0.0,0.0,0.40625,0.38333333333333336,0.53125,0.4395833333333333,0.61875,0.43333333333333335,0.6796875,0.48125,0.6984375,0.4875,0.4171875,0.35625,0.5203125,0.34791666666666665,0.571875,0.3770833333333333,0.6375,0.4166666666666667,0.7203125,0.4583333333333333,0.4234375,0.33541666666666664,0.496875,0.29583333333333334,0.575,0.3020833333333333,0.665625,0.3541666666666667,0.7375,0.4375
0,0.0,0.0,0.0765625,0.010416666666666666,0.1609375,0.07708333333333334,0.2453125,0.13958333333333334,-0.075,0.10416666666666667,-0.025,0.09791666666666667,0.053125,0.13125,0.14375,0.18541666666666667,0.2109375,0.23541666666666666,-0.096875,0.10833333333333334,0.0171875,0.14166666666666666,0.0640625,0.16041666666666668,0.1078125,0.17708333333333334,0.14375,0.18125,-0.496875,-0.30625,-0.496875,-0.30625
